Country,Year,pop,ISO3166_alpha3,ISO3166_numeric,Region,SubRegion,OPEC,EU,OECD,CIS,biodiesel_cons_kbd,biodiesel_cons_kboed,biodiesel_cons_ktoe,biodiesel_cons_pj,biodiesel_prod_kbd,biodiesel_prod_kboed,biodiesel_prod_ktoe,biodiesel_prod_pj,biofuels_cons_ej,biofuels_cons_kbd,biofuels_cons_kboed,biofuels_cons_ktoe,biofuels_cons_mtoe,biofuels_cons_pj,biofuels_prod_kbd,biofuels_prod_kboed,biofuels_prod_ktoe,biofuels_prod_pj,biogeo_ej,biogeo_mtoe,biogeo_twh,co2_mtco2,coalcons_ej,coalcons_mtoe,coalprod_ej,coalprod_mt,coalprod_mtoe,cobalt_kt,elect_twh,electbyfuel_coal,electbyfuel_gas,electbyfuel_oil,ethanol_cons_kbd,ethanol_cons_kboed,ethanol_cons_ktoe,ethanol_cons_pj,ethanol_prod_kbd,ethanol_prod_kboed,ethanol_prod_ktoe,ethanol_prod_pj,gascons_bcfd,gascons_bcm,gascons_ej,gascons_mtoe,gasprod_bcfd,gasprod_bcm,gasprod_ej,gasprod_mtoe,gasreserves_tcm,graphite_kt,hydro_ej,hydro_mtoe,hydro_twh,liqcons_kbd,lithium_kt,nuclear_ej,nuclear_mtoe,nuclear_twh,oilcons_ej,oilcons_kbd,oilcons_mt,oilcons_mtoe,oilprod_crudecond_kbd,oilprod_kbd,oilprod_mt,oilprod_ngl_kbd,oilreserves_bbl,primary_ej,primary_gj_pc,primary_mtoe,rareearths_kt,refcap_kbd,refthru_kbd,ren_power_ej,ren_power_mtoe,ren_power_twh,renewables_ej,renewables_mtoe,solar_ej,solar_mtoe,solar_twh,wind_ej,wind_mtoe,wind_twh
Indonesia,1975,131.309957,IDN,360,Asia Pacific,Asia Pacific,0,0,0,0,,,,,,,,,0,,,,0,,,,,,0,0,0,44.6548332,0.003893724,0.093,,,,,,,,,,,,,,,,,0.228814825,2.36495,0.0851382,2.033490972,0.228814825,2.36495,0.0851382,2.033490972,,,0.018075346,0.431722222,1.8075346,221.1572055,,0,0,0,0.467454114,221.1572055,10.858,11.1649497,,1306,65.93222683,,,0.574561384,4.375611699,13.72316289,,342.95,,0,0,0,0,0,0,0,0,0,0,0
Indonesia,1976,134.594195,IDN,360,Asia Pacific,Asia Pacific,0,0,0,0,,,,,,,,,0,,,,0,,,,,,0,0,0,50.09363843,0.003893724,0.093,,,,,,,,,,,,,,,,,0.230148357,2.38525,0.085869,2.05094583,0.230148357,2.38525,0.085869,2.05094583,,,0.01060656,0.253333333,1.060656,237.2848634,,0,0,0,0.503627898,237.2848634,11.716,12.02894569,,1504,76.12614385,,,0.603997182,4.487542587,14.42622485,,449.35,,0,0,0,0,0,0,0,0,0,0,0
Indonesia,1977,137.897874,IDN,360,Asia Pacific,Asia Pacific,0,0,0,0,,,,,,,,,0,,,,0,,,,,,0,0,0,62.60632905,0.0041868,0.1,,,,,,,,,,,,,,,,,0.491018937,5.075,0.1827,4.363714531,0.555833437,5.7449,0.2068164,4.93972485,,,0.017633406,0.421166667,1.7633406,280.865863,,0,0,0,0.593848263,280.865863,13.783,14.18382208,,1685,84.93662748,,,0.798368469,5.789563289,19.06870328,,449.35,,0,0,0,0,0,0,0,0,0,0,0
Indonesia,1978,141.231779,IDN,360,Asia Pacific,Asia Pacific,0,0,0,0,,,,,,,,,0,,,,0,,,,,,0,0,0,65.18358949,0.005568444,0.133,,,,,,,,,,,,,,,,,0.567617891,5.8667,0.2112012,5.044453998,1.068457207,11.0432,0.3975552,9.49544282,,,0.01259529,0.300833333,1.259529,316.9315068,,0,0,0,0.655393793,316.9315068,15.086,15.65381181,,1635,82.10463808,,,0.884758727,6.264586719,21.13209914,,427.5,,0,0,0,0,0,0,0,0,0,0,0
Indonesia,1979,144.612207,IDN,360,Asia Pacific,Asia Pacific,0,0,0,0,,,,,,,,,0,,,,0,,,,,,0,0,0,73.44390201,0.0083736,0.2,,,,,,,,,,,,,,,,,0.732600254,7.5719,0.2725884,6.510662081,1.549655765,16.0167,0.5766012,13.77188306,,,0.014009498,0.334611111,1.4009498,345.5851781,,0,0,0,0.714848094,345.5851781,16.46,17.0738534,,1590,79.54492623,,,1.009819592,6.982948486,24.11912659,,427.5,,0,0,0,0,0,0,0,0,0,0,0
Indonesia,1980,148.047741,IDN,360,Asia Pacific,Asia Pacific,0,0,0,0,,,,,,,,,0,,,,0,,,,,,0,0,0,80.44141923,0.010592604,0.253,,,,,,,,,,,,,,,,,0.688486362,7.13545,0.2568762,6.135382631,1.812785569,18.78765,0.6763554,16.1544712,0.83433,,0.012683678,0.302944444,1.2683678,385.715,,0,0,0,0.799896054,385.715,18.413,19.10518902,,1577,79.03507607,,11.603,1.080048536,7.295271976,25.7965161,,426.55,527,0,0,0,0,0,0,0,0,0,0,0
Indonesia,1981,151.542059,IDN,360,Asia Pacific,Asia Pacific,0,0,0,0,,,,,,,,,0,,,,0,,,,,,0,0,0,87.19722004,0.01130436,0.27,0.009868455,0.4,0.235704,,,,,,,,,,,,,,0.689390588,7.1253,0.2565108,6.126655202,1.84328509,19.05155,0.6858558,16.38138435,0.87662505,,0.012639484,0.301888889,1.2639484,430.788137,,0,0,0,0.89301678,430.788137,20.552,21.32933935,,1602,79.96209313,,11.018,1.173471424,7.743536228,28.02788344,,424.65,531,0,0,0,0,0,0,0,0,0,0,0
Indonesia,1982,155.081468,IDN,360,Asia Pacific,Asia Pacific,0,0,0,0,,,,,,,,,0,,,,0,,,,,,0,0,0,87.22518571,0.01067634,0.255,0.014555971,0.59,0.3476634,,,,,,,,,,,,,,0.655019262,6.77005,0.2437218,5.821195185,1.873728264,19.3662,0.6971832,16.65193465,0.9744,,0.013788528,0.329333333,1.3788528,447.5648767,,0,0,0,0.928136134,447.5648767,21.371,22.16815071,,1337,66.58380821,,10.534,1.196322802,7.714157065,28.57367923,,424.65,500,0,0,0,0,0,0,0,0,0,0,0
Indonesia,1983,158.635925,IDN,360,Asia Pacific,Asia Pacific,0,0,0,0,,,,,,,,,0,,,,0,,,,,,0,0,0,86.89298133,0.01067634,0.255,0.016036239,0.65,0.383019,,,,,,,,,,,,,,0.878923897,9.08425,0.327033,7.811049011,2.137896452,22.09655,0.7954758,18.99961307,1.2071395,,0.020726986,0.495055556,2.0726986,438.5658904,,0,0,0,0.910131263,438.5658904,20.974,21.73811176,,1419,70.68378976,,10.08,1.268567589,7.996723245,30.29921632,,424.65,506,0,0,0,0,0,0,0,0,0,0,0
Indonesia,1984,162.165198,IDN,360,Asia Pacific,Asia Pacific,0,0,0,0,,,,,,,,,0,,,,0,,,,,,0,0,0,91.09571097,0.011178756,0.267,0.036266572,1.47,0.8662122,,,,,,,,,,,,,,1.023425673,10.60675,0.381843,9.120163371,2.874406076,29.79025,1.072449,25.6150043,1.7245053,,0.022627328,0.540444444,2.2627328,460.8512295,,0,0,0,0.958373611,460.8512295,22.065,22.89036044,,1505,74.8924758,,9.611,1.374022695,8.47298133,32.81796826,,814.15,545,0,0,0,0,0,0,0,0,0,0,0
Indonesia,1985,165.639513,IDN,360,Asia Pacific,Asia Pacific,0,0,0,0,,,,,,,,,0,,,,0,,,,,,0,0,0,91.89148886,0.0376812,0.9,0.049342275,2,1.17852,,16.369,5.211961603,1.814685209,6.575808788,,,,,,,,,1.213798812,12.5454,0.4516344,10.78710232,3.171982334,32.7845,1.180242,28.18959587,2.011933,,0.027665444,0.660777778,2.7665444,453.856,,0,0,0,0.943742399,453.856,21.777,22.54089995,,1342,66.33980175,,9.18,1.460723443,8.818689554,34.88878005,,823.65,586,0,0,0,0,0,0,0,0,0,0,0
Indonesia,1986,169.046034,IDN,360,Asia Pacific,Asia Pacific,0,0,0,0,,,,,,,,,0,,,,0,,,,,,0,0,0,100.8223635,0.060541128,1.446,0.063898247,2.59,1.5261834,,18.415,5.349053289,1.862417382,6.748774128,,,,,,,,,1.309056486,13.52995,0.4870782,11.63366294,3.300629295,34.11415,1.2281094,29.33288908,2.298975,,0.044547552,1.064,4.4547552,493.779863,,0,0,0,1.027337455,493.779863,23.822,24.53753356,,1429,70.36972647,,9,1.619504335,9.580256316,38.6811965,,823.65,639,0,0,0,0,0,0,0,0,0,0,0
Indonesia,1987,172.389231,IDN,360,Asia Pacific,Asia Pacific,0,0,0,0,,,,,,,,,0,,,,0,,,,,,0,0,0,109.8853015,0.094914756,2.267,0.074753547,3.03,1.7854578,,20.72,6.183137464,2.152826316,7.80111842,,,,,,,,,1.354230228,13.99685,0.5038866,12.03512468,3.526498006,36.44865,1.3121514,31.34019776,2.402505,,0.045829178,1.094611111,4.5829178,510.8396438,,0,0,0,1.067624735,510.8396438,24.772,25.49977871,,1420,69.82433578,,9,1.712255269,9.932495546,40.8965145,,823.65,646,0,0,0,0,0,0,0,0,0,0,0
Indonesia,1988,175.677765,IDN,360,Asia Pacific,Asia Pacific,0,0,0,0,,,,,,,,,0,,,,0,,,,,,0,0,0,114.4795438,0.099143424,2.368,0.110773408,4.49,2.6457774,,24.807,7.576403932,2.63792967,9.558969798,,,,,,,,,1.433775296,14.8596,0.5349456,12.77695615,3.841029175,39.8083,1.4330988,34.22897678,2.599009,,0.050336966,1.202277778,5.0336966,535.9210656,,0,0,0,1.122655951,535.9210656,26.042,26.81417672,,1373,67.28974674,,9,1.807081941,10.2863441,43.16141065,,822.7,674,0,0,0,0,0,0,0,0,0,0,0
Indonesia,1989,178.927883,IDN,360,Asia Pacific,Asia Pacific,0,0,0,0,,,,,,,,,0,,,,0,,,,,,0,0,0,125.1058191,0.148798872,3.554,0.214638898,8.7,5.126562,,28.487,8.508919613,2.962610191,10.7355028,,,,,,,,,1.609560076,16.63585,0.5988906,14.30425623,4.051888269,41.8789,1.5076404,36.00937231,2.5909905,,0.062799674,1.499944444,6.2799674,569.519863,,0,0,0,1.188709023,569.519863,27.541,28.39182724,,1481,71.63032591,,5.114,1.999198169,11.17320641,47.75002792,,822.7,682,0,0,0,0,0,0,0,0,0,0,0
Indonesia,1990,182.151212,IDN,360,Asia Pacific,Asia Pacific,0,0,0,0,,,,,,,,,-2.20E-10,0,0,0,-5.25E-09,0,0,0,0,0,0.0112742,0.269279641,1.12742,145.0505356,0.14323653,3.42114574,0.264721307,10.73,6.3227598,,33.11472,9.76802,3.40076,12.32408,,,,,,,,,1.661533424,17.17302835,0.61822902,14.76614647,4.309339616,44.53982708,1.603433775,38.29735777,2.906554,,0.0649244,1.550692653,6.49244,652.2610411,,0,0,0,1.364567257,652.2610411,31.669,32.592129,,1539,74.43352486,,5.415,2.202231407,12.09012766,52.59939351,,822.7,750,0.0112742,0.269279641,1.12742,0.0112742,0.269279636,0,0,0,0,0,0
Indonesia,1991,185.351423,IDN,360,Asia Pacific,Asia Pacific,0,0,0,0,,,,,,,,,4.96E-11,0,0,0,1.19E-09,0,0,0,0,0,0.0105146,0.251136906,1.05146,157.6623902,0.144958598,3.46227664,0.341448545,13.84,8.1553584,,38.10263,11.04635,4.34982,14.24383,,,,,,,,,1.912669251,19.76868042,0.711672495,16.99800552,4.732088507,48.90921176,1.760731623,42.05435233,1.8676,,0.0740917,1.769649852,7.40917,692.1147945,,0,0,0,1.447539481,692.1147945,33.591,34.57388652,,1669,81.00554713,,5.909,2.388776874,12.88782592,57.05495544,,822.7,780,0.0105146,0.251136906,1.05146,0.0105146,0.251136908,0,0,0,0,0,0
Indonesia,1992,188.52299,IDN,360,Asia Pacific,Asia Pacific,0,0,0,0,,,,,,,,,3.32E-10,0,0,0,7.92E-09,0,0,0,0,0,0.0108574,0.259324544,1.08574,172.6235689,0.176943254,4.226217004,0.551646639,22.36,13.1758536,,40.28435,11.36168,3.24939,14.94006,,,,,,,,,2.080244896,21.55958966,0.776145228,18.53791029,5.001085259,51.83108309,1.865918991,44.56670945,1.8473,,0.0964548,2.303783319,9.64548,745.116612,,0,0,0,1.561506355,745.116612,36.215,37.29593854,,1579,76.73035718,,5.598,2.621907036,13.90762493,62.6231737,,822.7,825,0.0108574,0.259324544,1.08574,0.0108574,0.259324552,0,0,0,0,0,0
Indonesia,1993,191.658051,IDN,360,Asia Pacific,Asia Pacific,0,0,0,0,,,,,,,,,2.24E-10,0,0,0,5.35E-09,0,0,0,0,0,0.0109197,0.260812554,1.09197,183.9362718,0.206268254,4.926632619,0.680429977,27.58,16.2517908,,39.70743,10.68136,4.31729,14.72373,,,,,,,,,2.212643594,22.86911031,0.823287971,19.66389537,5.209886548,53.8475652,1.938512347,46.30057197,1.8473,,0.0889108,2.123597975,8.89108,785.8428767,,0,0,0,1.64092036,785.8428767,38.011,39.19270947,,1588,76.85102824,,5.167,2.770307086,14.45442584,66.16764798,,822.7,810,0.0109197,0.260812554,1.09197,0.0109197,0.260812559,0,0,0,0,0,0
Indonesia,1994,194.745286,IDN,360,Asia Pacific,Asia Pacific,0,0,0,0,,,,,,,,,8.94E-10,0,0,0,2.14E-08,0,0,0,0,0,0.0160391,0.383087322,1.60391,192.9418194,0.206340572,4.928359884,0.810940296,32.87,19.3689762,,45.92842,12.80518,12.3335,11.20074,,,,,,,,,2.620361877,27.0831439,0.97499318,23.28731203,5.936084287,61.35329105,2.208718478,52.75433452,1.8473,,0.0798294,1.906692462,7.98294,808.9575068,,0,0,0,1.684412514,808.9575068,39.05,40.23150172,,1589,76.94038799,,4.98,2.961614766,15.20763263,70.73695342,,941.45,851,0.0160391,0.383087322,1.60391,0.016039101,0.383087343,0,0,0,0,0,0
Indonesia,1995,197.77859,IDN,360,Asia Pacific,Asia Pacific,0,0,0,0,,,,,,,,,-4.04E-10,0,0,0,-9.65E-09,0,0,0,0,0,0.0221253,0.528453712,2.21253,205.2982303,0.227078891,5.423686141,1.032240401,41.84,24.6546384,,54.12053,14.36661,20.66654,8.57921,,,,,,,,,2.763100663,28.55844206,1.028103914,24.55584012,5.962898124,61.63042948,2.218695461,52.99263068,1.97925,,0.0829314,1.980782459,8.29314,864.6745753,,0,0,0,1.794807178,864.6745753,41.548,42.86823297,,1578,76.45456273,,4.98,3.155046683,15.95241772,75.3569954,,941.45,897,0.0221253,0.528453712,2.21253,0.0221253,0.528453702,0,0,0,0,0,0
Indonesia,1996,200.756589,IDN,360,Asia Pacific,Asia Pacific,0,0,0,0,,,,,,,,,4.40E-10,0,0,0,1.05E-08,0,0,0,0,0,0.0234287,0.559584886,2.34287,216.3616165,0.270680065,6.465082288,1.242191782,50.35,29.669241,,58.86776,16.67061,21.85554,9.17187,,,,,,,,,2.868643159,29.73052332,1.07029884,25.5636486,6.265822626,64.93877955,2.337796064,55.8372997,2.08075,,0.0882437,2.107664565,8.82437,923.6337978,,0,0,0,1.912573914,923.6337978,44.103,45.68104314,,1580,76.72628993,,4.73,3.365225219,16.76271367,80.37702348,,941.45,936,0.0234287,0.559584886,2.34287,0.0234287,0.559584896,0,0,0,0,0,0
Indonesia,1997,203.688314,IDN,360,Asia Pacific,Asia Pacific,0,0,0,0,,,,,,,,,3.42E-10,0,0,0,8.17E-09,0,0,0,0,0,0.0272838,0.651662367,2.72838,241.112382,0.333823948,7.973248013,1.352471768,54.82,32.3032332,,70.69102,20.47273,29.61548,12.00631,,,,,,,,,3.000431742,31.01141309,1.116410871,26.66501555,6.450390221,66.6689773,2.400083183,57.32500198,2.18428,,0.0586562,1.400979268,5.86562,1023.955973,,0,0,0,2.118256775,1023.955973,48.869,50.59369387,,1557,75.71113802,,4.87,3.654431594,17.94129237,87.28459907,,1007.95,914,0.0272838,0.651662367,2.72838,0.0272838,0.651662376,0,0,0,0,0,0
Indonesia,1998,206.59112,IDN,360,Asia Pacific,Asia Pacific,0,0,0,0,,,,,,,,,-1.40E-09,0,0,0,-3.34E-08,0,0,0,0,0,0.032865,0.784967039,3.2865,239.314171,0.358242871,8.556483976,1.535284898,62.23,36.6696498,,76.69271,22.43653,31.07327,9.53041,,,,,,,,,2.892798153,29.89894995,1.076362198,25.70846943,6.342756635,65.5565142,2.360034511,56.36845589,2.213715,,0.103635,2.47527945,10.3635,977.7262192,,0,0,0,2.018970945,977.7262192,46.541,48.22229256,,1520,74.20052046,,5.1,3.590076014,17.37768794,85.74749246,,1041.2,931,0.032865,0.784967039,3.2865,0.032864999,0.784967006,0,0,0,0,0,0
Indonesia,1999,209.488309,IDN,360,Asia Pacific,Asia Pacific,0,0,0,0,,,,,,,,,1.27E-09,0,0,0,3.03E-08,0,0,0,0,0,0.0394073,0.94122719,3.94073,257.4102591,0.4930704,11.77678418,1.817769424,73.68,43.4166768,,83.97097,26.3349,33.49757,9.81549,,,,,,,,,3.143655697,32.4917258,1.169702129,27.93785537,6.878022441,71.08883436,2.559198037,61.12539498,2.6593,,0.1037978,2.479167861,10.37978,1022.317644,,0,0,0,2.112083342,1022.317644,48.672,50.44624396,,1408,68.60419616,,5.2,3.918060971,18.70300538,93.58127856,,1070.65,938,0.0394073,0.94122719,3.94073,0.039407301,0.941227221,0,0,0,0,0,0
Indonesia,2000,212.398188,IDN,360,Asia Pacific,Asia Pacific,0,0,0,0,,,,,,,,,-3.53E-10,0,0,0,-8.42E-09,0,0,0,0,0,0.048724,1.163752747,4.8724,278.1523213,0.551049874,13.16160013,1.900669011,77.040185,45.39669941,,93.3264,34.002,31.929,12.504,,,,,,,,,3.184606054,33.00515237,1.188185485,28.37932276,6.820209303,70.68442483,2.544639294,60.77766538,2.72223,,0.10016,2.392280501,10.016,1138.705733,,0,0,0,2.353854651,1138.705733,54.33691337,56.22085247,1413.704082,1455.573014,71.81025761,41.86893224,5.12,4.241974011,19.97179943,101.3178086,,1070.65,986.9,0.048724,1.163752747,4.8724,0.048724,1.163752738,0,0,0,0,0,0
Indonesia,2001,215.328633,IDN,360,Asia Pacific,Asia Pacific,0,0,0,0,,,,,,,,,6.48E-11,0,0,0,1.55E-09,0,0,0,0,0,0.059954143,1.431980101,6.0346,301.4628535,0.699594395,16.70952507,2.28307843,92.54046,54.53039146,,101.6586,37.713,33.087,13.165,,,,,,,,,3.30260667,34.13458745,1.228845148,29.35046212,6.639785178,68.62649734,2.470553904,59.00816624,2.642045,,0.115793182,2.765672633,11.655,1181.071923,,0,0,0,2.43240053,1181.071923,56.0900926,58.09688855,1342.052877,1387.039711,68.17487868,44.98683397,5.1,4.536587398,21.06820322,108.3545285,,1070.65,990.1,0.059954143,1.431980101,6.0346,0.059954143,1.431980102,0,0,0,0,0,0
Indonesia,2002,218.280489,IDN,360,Asia Pacific,Asia Pacific,0,0,0,0,,,,,,,,,0.002422829,1.961645496,1.084742593,57.86830834,0.057868287,2.422830334,0,0,0,0,0.061627413,1.471945469,6.2433,310.9680231,0.721640913,17.23609709,2.54924628,103.329093,60.88770134,,108.2168,42.929,32.792,16.314,,,,,,,,,3.589851262,37.1034471,1.335724096,31.90322192,7.313544959,75.59024278,2.72124874,64.99590953,2.595355,,0.098048323,2.341843952,9.933,1199.802733,,0,0,0,2.470261133,1197.841088,57.01601843,59.00117351,1248.599767,1289.456524,63.32870565,40.85675726,4.72,4.689724707,21.48485523,112.0121503,,1004.15,980.7,0.061627413,1.471945469,6.2433,0.064050242,1.529813756,0,0,0,0,0,0
Indonesia,2003,220.309473,IDN,360,Asia Pacific,Asia Pacific,0,0,0,0,,,,,,,,,0.002883326,2.334484798,1.290913725,68.86702331,0.068867066,2.883324532,0,0,0,0,0.061807096,1.47623713,6.3019,344.4716104,0.968712272,23.13729512,2.819368272,114.278,67.33945428,,112.9754,46.459,33.74,17.368,,,,,,,,,3.827352315,39.55817491,1.424094297,34.01390792,7.658622712,79.15684575,2.849646447,68.06263607,2.595355,,0.089240192,2.131465375,9.099,1217.87368,,0,0,0,2.500408649,1215.539195,57.65262142,59.72123458,1139.216868,1175.551088,57.64736605,36.33421918,4.73,5.047145831,22.90934549,120.5490071,,1004.15,982.2,0.061807096,1.47623713,6.3019,0.064690422,1.545104196,0,0,0,0,0,0
Indonesia,2004,223.285666,IDN,360,Asia Pacific,Asia Pacific,0,0,0,0,,,,,,,,,0.00289169,2.334860237,1.291121334,69.06680585,0.06906683,2.891689027,0,0,0,0,0.064957758,1.551489394,6.6656,336.4403631,0.889976872,21.25673239,3.265275031,132.352025,77.98975425,,120.1506,48.211,37.03,18.56,,,,,,,,,3.493081726,36.20218408,1.303278627,31.12827522,7.303640492,75.69468977,2.725008832,65.08571777,2.810535,,0.094275287,2.251726536,9.674,1297.083432,,0,0,0,2.669270855,1294.748572,61.50375738,63.75443907,1094.224683,1129.709463,55.55009844,35.48478033,4.3,5.024651087,22.5032407,120.0117294,,1004.15,1002.8,0.064957758,1.551489394,6.6656,0.067849448,1.620556224,0,0,0,0,0,0
Indonesia,2005,226.289468,IDN,360,Asia Pacific,Asia Pacific,0,0,0,0,,,,,,,,,0.003685965,2.962931669,1.650268395,88.03769752,0.088037752,3.68596232,0.19369863,0.16565533,8.837298175,0.37,0.064056646,1.529966695,6.615,343.3198544,1.019939861,24.36084506,3.767836295,152.722438,89.99322382,,127.5608,51.825,41.0878,17.297,,,,,,,,,3.5211682,36.39356299,1.310168268,31.29283146,7.379291931,76.2697805,2.745712098,65.58020679,2.51517,,0.103856013,2.480558246,10.725,1293.111796,,0,0,0,2.646295683,1290.148864,60.87082879,63.20568651,1062.063014,1095.687123,53.71537532,33.62410959,4.19,5.148002432,22.74963337,122.9579257,,1004.15,979.9,0.064056646,1.529966695,6.615,0.06774261,1.618004447,0,0,0,0,0,0
Indonesia,2006,229.318262,IDN,360,Asia Pacific,Asia Pacific,0,0,0,0,,,,,,,,,0.003279585,2.608220808,1.468325198,78.33148236,0.07833155,3.279582503,0.968493151,0.828276652,44.18649088,1.85,0.064221509,1.5339044,6.674,362.6559278,1.208491752,28.86432961,4.780311981,193.761311,114.1757901,,133.1102,58.667,40.3822,17.748,,,,,,,,,3.590617079,37.11136231,1.336009043,31.91002778,7.294857835,75.39709921,2.714295572,64.82983595,2.67148,,0.092598679,2.211681457,9.623,1236.414342,,0,0,0,2.52265329,1233.806121,57.98133366,60.25253868,1005.613699,1017.758567,50.22591269,12.14486853,4.37,5.227253856,22.79475612,124.8508134,,1004.15,912.7,0.064221509,1.5339044,6.674,0.067501095,1.61223595,0,0,0,0,0,0
Indonesia,2007,232.374239,IDN,360,Asia Pacific,Asia Pacific,0,0,0,0,,,,,,,,,0.004283832,3.261189325,1.917944058,102.3175257,0.102317565,4.283830164,4.767311441,4.070552408,217.1538053,9.09179552,0.067310438,1.60768218,7.039,393.6782012,1.516193148,36.2136512,5.35232188,216.946699,127.8380119,,142.44102,63.902,42.056,18.14,,,,,,,,,3.351704117,34.64204149,1.247113494,29.78679406,7.02221215,72.57912877,2.612848636,62.40681752,3.046897308,,0.107922375,2.577681642,11.286,1312.599967,,0,0,0,2.67545719,1309.338778,61.5020614,63.90219713,954.3780822,971.7537349,47.83466865,17.37565271,3.98874,5.618280666,24.17772594,134.1903283,,1094.4,904.2,0.067310629,1.607686748,7.03902,0.071594461,1.710004313,0,0,0,1.91E-07,4.57E-06,0.00002
Indonesia,2008,235.469755,IDN,360,Asia Pacific,Asia Pacific,0,0,0,0,,,,,,,,,0.004247574,3.213612102,1.896516112,101.4515884,0.101451566,4.247575102,9.680105672,8.272100046,442.5049088,18.52679552,0.079223543,1.892221805,8.336595,385.0077315,1.31894872,31.50254896,5.927240038,240.249968,141.5696961,,149.43654,61.49334,47.22513,20.82529,,,,,,,,,3.830066733,39.69468561,1.429008682,34.13128599,7.2202025,74.82994117,2.693877882,64.34216781,3.232568061,,0.109554177,2.616656564,11.52825,1317.591881,,0,0,0,2.675538232,1314.378269,61.35951563,63.9041328,976.7759563,1005.638499,49.42713326,28.86254317,3.7475,5.616524445,23.85242404,134.1483817,,1094.4,909.5,0.079227059,1.892305787,8.336965,0.083474633,1.993757353,9.50E-07,2.27E-05,0.0001,2.57E-06,6.13E-05,0.00027
Indonesia,2009,238.620554,IDN,360,Asia Pacific,Asia Pacific,0,0,0,0,,,,,,,,,0.007724559,5.133347185,3.458418298,184.4979792,0.184497931,7.724561394,3.308612775,2.819181616,150.3962987,6.296792233,0.088084036,2.103851058,9.326545,403.3160382,1.388548777,33.16491775,6.320276722,256.181,150.9572161,,156.79722,65.91335,50.28231,19.8561,,,,,,,,,4.073358135,42.10080502,1.515628981,36.20017629,7.55095763,78.04405712,2.809586056,67.10581008,3.115589738,,0.107514139,2.56793109,11.38385,1357.826184,,0,0,0,2.728165803,1352.692837,62.5821305,65.16112074,948.8027397,994.27064,48.40740194,45.46790027,4.303,5.835701903,24.45599008,139.3833453,,1099.245,900.2,0.088119642,2.104701482,9.330315,0.095844201,2.289199413,9.44E-07,2.26E-05,0.0001,3.47E-05,0.000827866,0.00367
Indonesia,2010,241.834226,IDN,360,Asia Pacific,Asia Pacific,0,0,0,0,,,,,,,,,0.010706758,6.568320117,4.793598726,255.7265206,0.255726521,10.70675797,4.239160118,3.609797765,192.5736957,8.062675494,0.088273397,2.108373864,9.40429,446.4554478,1.652593801,39.47152482,6.788613764,275.164196,162.1432541,,169.78624,68.47707,55.39035,19.00679,,,,,,,,,4.261714159,44.04758702,1.585713133,37.8741075,8.417517356,87.00051537,3.132018553,74.80697796,3.009533224,,0.163852863,3.913558388,17.45622,1449.873447,,0,0,0,2.899045972,1443.305126,66.48001461,69.24252345,944.8986301,1003.017586,48.62253439,58.11895562,4.23,6.400224971,26.46533982,152.8667472,,1099.245,853.4,0.088312445,2.109306506,9.40845,0.099019203,2.365033027,4.88E-06,0.00011658,0.00052,3.42E-05,0.000816062,0.00364
Indonesia,2011,245.115988,IDN,360,Asia Pacific,Asia Pacific,0,0,0,0,,,,,,,,,0.014907037,8.688106964,6.674133959,356.0483789,0.356048463,14.90703353,31.27673014,26.73292255,1426.134656,59.70940578,0.088440437,2.112363552,9.47989,488.3143998,1.96233921,46.86966682,8.715595925,353.270937,208.1684323,,183.41873,81.08997,57.45792,22.85816,,,,,,,,,4.134650428,42.73430073,1.538434826,36.74488455,7.999404096,82.67904294,2.976445546,71.09118052,3.009533224,,0.11585925,2.767250645,12.4189,1587.476843,,0,0,0,3.161384548,1578.788736,72.59373935,75.5083727,902.0520548,952.2847326,46.30668945,50.23267782,3.74133,6.881416243,28.07412238,164.3598033,,1099.245,879.5,0.088491375,2.113580181,9.48535,0.103398412,2.469628644,7.18E-06,0.000171576,0.00077,4.38E-05,0.001045053,0.00469
Indonesia,2012,248.451714,IDN,360,Asia Pacific,Asia Pacific,0,0,0,0,,,,,,,,,0.025344543,14.18013773,11.31618237,605.3440143,0.60534402,25.34454319,38.2028669,32.66154398,1747.185534,73.15116394,0.088561175,2.115247336,9.550715,528.9900722,2.219273507,53.00643706,9.520569827,385.8991,227.3949037,,200.318,102.16626,54.07677,21.58321,,,,,,,,,4.146212373,42.97120863,1.546963511,36.94858867,7.55498056,78.29956997,2.818784519,67.32551158,2.970444644,,0.118682656,2.834686547,12.79911,1677.312258,,0,0,0,3.325416592,1663.13212,76.41702732,79.42621076,859,917.010033,44.58885988,58.01003305,3.74133,7.324312642,29.47982336,174.938202,,1099.245,819.9,0.088631834,2.116934977,9.558335,0.113976377,2.722278998,2.79E-05,0.000666641,0.00301,4.27E-05,0.001021001,0.00461
